@RELATION caltech101

@ATTRIBUTE	quantCol0	NUMERIC
@ATTRIBUTE	quantCol1	NUMERIC
@ATTRIBUTE	quantCol2	NUMERIC
@ATTRIBUTE	quantCol3	NUMERIC
@ATTRIBUTE	quantCol4	NUMERIC
@ATTRIBUTE	quantCol5	NUMERIC
@ATTRIBUTE	quantCol6	NUMERIC
@ATTRIBUTE	quantCol7	NUMERIC
@ATTRIBUTE	quantCol8	NUMERIC
@ATTRIBUTE	quantCol9	NUMERIC
@ATTRIBUTE	quantCol10	NUMERIC
@ATTRIBUTE	quantCol11	NUMERIC
@ATTRIBUTE	quantCol12	NUMERIC
@ATTRIBUTE	quantCol13	NUMERIC
@ATTRIBUTE	quantCol14	NUMERIC
@ATTRIBUTE	quantCol15	NUMERIC
@ATTRIBUTE	quantCol16	NUMERIC
@ATTRIBUTE	quantCol17	NUMERIC
@ATTRIBUTE	quantCol18	NUMERIC
@ATTRIBUTE	quantCol19	NUMERIC
@ATTRIBUTE	quantCol20	NUMERIC
@ATTRIBUTE	quantCol21	NUMERIC
@ATTRIBUTE	quantCol22	NUMERIC
@ATTRIBUTE	quantCol23	NUMERIC
@ATTRIBUTE	quantCol24	NUMERIC
@ATTRIBUTE	quantCol25	NUMERIC
@ATTRIBUTE	quantCol26	NUMERIC
@ATTRIBUTE	quantCol27	NUMERIC
@ATTRIBUTE	quantCol28	NUMERIC
@ATTRIBUTE	quantCol29	NUMERIC
@ATTRIBUTE	quantCol30	NUMERIC
@ATTRIBUTE	quantCol31	NUMERIC
@ATTRIBUTE	quantCol32	NUMERIC
@ATTRIBUTE	quantCol33	NUMERIC
@ATTRIBUTE	quantCol34	NUMERIC
@ATTRIBUTE	quantCol35	NUMERIC
@ATTRIBUTE	quantCol36	NUMERIC
@ATTRIBUTE	quantCol37	NUMERIC
@ATTRIBUTE	quantCol38	NUMERIC
@ATTRIBUTE	quantCol39	NUMERIC
@ATTRIBUTE	quantCol40	NUMERIC
@ATTRIBUTE	quantCol41	NUMERIC
@ATTRIBUTE	quantCol42	NUMERIC
@ATTRIBUTE	quantCol43	NUMERIC
@ATTRIBUTE	quantCol44	NUMERIC
@ATTRIBUTE	quantCol45	NUMERIC
@ATTRIBUTE	quantCol46	NUMERIC
@ATTRIBUTE	quantCol47	NUMERIC
@ATTRIBUTE	quantCol48	NUMERIC
@ATTRIBUTE	quantCol49	NUMERIC
@ATTRIBUTE	quantCol50	NUMERIC
@ATTRIBUTE	quantCol51	NUMERIC
@ATTRIBUTE	quantCol52	NUMERIC
@ATTRIBUTE	quantCol53	NUMERIC
@ATTRIBUTE	quantCol54	NUMERIC
@ATTRIBUTE	quantCol55	NUMERIC
@ATTRIBUTE	quantCol56	NUMERIC
@ATTRIBUTE	quantCol57	NUMERIC
@ATTRIBUTE	quantCol58	NUMERIC
@ATTRIBUTE	quantCol59	NUMERIC
@ATTRIBUTE	quantCol60	NUMERIC
@ATTRIBUTE	quantCol61	NUMERIC
@ATTRIBUTE	quantCol62	NUMERIC
@ATTRIBUTE	quantCol63	NUMERIC
@ATTRIBUTE	class	{binocular,lobster,starfish,scorpion,wild_cat,sea_horse,nautilus,grand_piano,stop_sign,stapler,tick,cougar_body,inline_skate,strawberry,headphone,emu,ewer,ceiling_fan,watch,camera,schooner,helicopter,cellphone,cup,buddha,barrel,windsor_chair,dolphin,rhino,brontosaurus,chair,stegosaurus,Leopards,panda,revolver,water_lilly,okapi,menorah,anchor,metronome,euphonium,bonsai,bass,elephant,cannon,kangaroo,mayfly,joshua_tree,crayfish,pyramid,car_side,wheelchair,dalmatian,rooster,dollar_bill,airplanes,flamingo_head,crab,lamp,gramophone,snoopy,hedgehog,mandolin,soccer_ball,laptop,beaver,garfield,ibis,flamingo,platypus,scissors,minaret,yin_yang,crocodile_head,Faces,hawksbill,Motorbikes,accordion,sunflower,pagoda,ferry,dragonfly,trilobite,octopus,crocodile,brain,Faces_easy,electric_guitar,gerenuk,saxophone,ant,umbrella,butterfly,ketch,wrench,chandelier,cougar_face,pigeon,pizza,llama,lotus}

@DATA
105,87,0,0,28,0,0,15,138,123,98,101,6,3,62,7,129,10,14,0,0,0,46,0,116,214,255,96,112,182,185,5,99,150,100,26,68,46,25,11,58,102,255,49,43,106,230,35,50,88,117,28,34,48,57,13,0,22,42,26,97,142,23,6,chandelier
0,0,0,0,0,0,0,0,167,255,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,57,157,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,20,13,0,0,0,0,0,0,0,0,0,0,0,0,73,66,76,46,0,0,0,0,9,0,0,0,255,206,192,131,255,106,93,59,52,42,56,111,chandelier
0,0,0,0,0,0,0,0,147,255,0,0,0,0,0,0,11,0,11,0,0,0,0,0,164,205,239,170,0,0,0,0,63,80,29,3,82,92,48,5,85,97,53,37,0,0,3,0,62,67,15,7,106,119,58,25,16,37,29,24,7,7,3,0,chandelier
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,69,109,64,3,5,13,3,3,0,0,0,0,0,0,0,56,170,255,255,28,26,25,12,23,17,16,28,20,16,50,59,90,69,87,118,147,243,255,255,cougar_face
0,0,0,0,0,0,0,0,53,17,0,0,0,0,0,0,0,0,0,0,0,0,25,0,61,93,82,55,0,0,0,0,0,0,0,3,186,175,129,72,51,28,51,93,4,8,10,119,50,10,19,44,151,108,122,113,88,55,59,70,72,83,96,255,cougar_face
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,8,8,0,0,0,0,25,20,15,0,13,0,0,0,208,255,255,235,12,9,0,0,61,48,27,9,156,213,216,149,255,255,255,255,255,230,191,255,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,255,255,255,255,255,255,255,cougar_face
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,89,45,104,120,81,0,0,5,7,115,51,41,34,125,106,119,22,43,92,93,88,3,19,48,71,136,86,72,82,141,111,94,117,17,23,33,50,55,89,183,255,cougar_face
0,54,192,16,0,0,0,0,98,81,87,48,255,133,82,22,0,0,0,0,0,0,0,0,129,165,155,115,255,230,190,118,7,3,3,3,4,5,3,3,107,71,99,73,134,83,109,74,51,20,57,32,54,30,55,22,125,66,46,62,88,121,57,55,cougar_face
16,0,0,0,0,0,0,0,206,98,177,98,0,0,0,0,0,0,0,0,0,0,0,0,255,230,182,103,22,10,4,4,0,0,0,0,0,0,0,0,148,51,34,40,87,25,18,26,24,0,0,0,7,0,0,0,139,0,0,0,0,0,0,0,cougar_face
255,16,0,0,0,0,0,0,255,218,0,3,0,0,5,0,0,0,0,0,0,0,0,11,128,117,89,68,17,12,0,0,0,0,0,0,3,3,8,0,32,28,25,28,11,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,cougar_face
255,0,0,0,0,0,0,0,188,253,5,90,0,0,0,0,0,0,0,0,0,0,70,0,82,51,52,129,3,0,3,0,0,0,0,0,44,7,9,21,27,16,14,90,3,2,2,54,0,3,0,50,21,9,5,30,30,8,5,14,19,6,18,131,cougar_face
0,0,0,0,0,0,0,0,47,73,1,4,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,228,94,131,132,46,0,0,0,0,0,0,0,0,174,192,144,121,85,96,77,41,32,0,0,1,28,7,0,27,116,86,55,31,23,19,30,50,cougar_face
84,0,0,0,0,0,0,0,137,255,12,78,0,0,0,0,0,0,0,0,0,0,0,0,66,93,144,218,0,0,0,0,0,0,0,0,0,0,0,0,46,33,39,83,0,0,0,10,3,0,0,4,3,0,8,16,22,1,11,6,15,7,11,45,cougar_face
0,0,0,0,0,0,0,0,150,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,150,199,151,87,0,0,0,0,0,6,26,3,0,8,11,0,99,194,193,138,28,17,17,21,16,79,93,63,12,116,131,53,39,80,154,190,167,151,135,86,cougar_face
107,0,0,0,0,0,0,0,255,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,250,143,68,0,0,0,0,0,0,0,0,18,3,0,0,129,119,57,37,0,17,3,0,3,6,3,0,63,19,3,3,48,49,53,37,10,3,7,0,cougar_face
157,96,0,0,0,0,0,0,83,255,23,110,0,0,0,0,0,0,0,0,0,0,0,0,159,194,249,202,0,0,0,0,15,6,3,3,9,10,10,3,87,85,83,162,3,5,12,54,45,34,37,68,65,56,51,72,64,46,42,55,65,74,135,160,cougar_face
0,0,0,0,0,0,0,0,62,46,0,3,0,0,0,0,0,0,0,0,0,0,0,3,255,255,138,45,0,0,0,0,0,0,5,0,0,0,0,0,95,201,142,56,5,48,49,0,0,16,39,5,5,15,19,7,0,7,49,104,106,72,27,0,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,22,0,0,0,0,63,186,80,14,11,64,132,99,0,61,93,101,0,28,36,20,0,71,255,255,255,255,194,91,cougar_face
0,0,0,0,0,0,0,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,255,120,23,0,0,0,0,0,0,0,0,59,115,68,19,134,136,72,12,0,0,0,0,3,11,6,0,95,121,70,14,5,8,28,19,9,5,3,0,cougar_face
0,0,0,0,0,0,0,0,52,24,3,0,8,8,4,0,0,0,0,0,0,0,0,0,129,255,143,49,30,230,103,0,3,4,9,9,5,5,0,0,91,153,127,47,15,73,79,12,22,50,64,47,39,89,66,48,9,42,64,87,105,81,49,45,cougar_face
126,5,0,0,0,0,0,0,225,255,3,46,0,0,0,0,0,0,0,0,0,0,0,0,139,255,163,110,0,0,0,0,0,3,1,0,29,70,51,14,63,67,8,8,0,0,0,0,0,0,0,0,39,62,16,4,0,12,0,0,0,0,2,0,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,21,0,3,0,0,0,13,25,28,12,5,29,17,3,104,168,52,0,175,64,4,0,80,116,82,18,17,119,97,10,58,255,255,206,86,17,0,0,cougar_face
6,0,0,0,0,0,0,0,236,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,173,118,0,0,0,0,0,0,0,0,48,27,10,7,122,42,9,24,5,0,0,5,0,0,0,0,73,8,5,0,77,19,0,0,0,0,0,0,cougar_face
171,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,194,250,222,0,0,0,0,3,3,0,8,6,6,6,12,77,74,83,100,8,5,5,17,9,8,16,40,15,29,34,55,18,22,18,29,30,38,66,80,cougar_face
0,0,0,0,0,0,0,0,68,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,174,132,63,0,0,0,0,0,0,0,7,180,198,154,88,27,5,9,24,0,0,0,0,0,0,0,7,61,44,49,55,3,0,0,0,0,0,0,0,cougar_face
40,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,17,3,167,244,164,84,0,0,0,0,0,0,0,0,68,41,2,0,37,29,11,3,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,cougar_face
9,0,0,0,0,0,0,0,174,139,0,13,0,0,0,0,0,0,0,0,0,0,0,0,217,200,121,64,0,0,3,0,0,0,0,0,0,0,0,0,76,54,38,0,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,3,0,0,3,0,0,11,29,29,0,3,4,3,0,97,106,19,0,26,67,52,12,150,170,129,0,91,49,0,0,5,255,255,255,214,114,59,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,255,163,5,0,0,6,0,0,0,0,0,0,0,2,2,161,255,180,35,3,25,37,0,57,53,34,5,75,63,60,41,75,172,155,109,101,104,40,0,cougar_face
0,0,0,0,0,0,0,7,48,32,65,6,0,0,0,0,0,0,0,0,0,0,22,31,190,194,130,51,53,32,9,0,0,0,11,12,27,23,17,8,178,162,106,48,37,55,48,40,23,32,48,39,18,9,0,0,82,55,51,43,60,56,61,23,cougar_face
0,3,0,0,0,0,0,0,10,174,3,33,0,3,0,0,0,0,0,0,0,0,0,0,78,162,199,156,13,13,8,3,18,8,0,0,9,12,9,0,79,99,116,190,15,13,3,27,64,62,54,67,68,56,43,39,44,44,39,53,61,100,207,255,cougar_face
0,0,0,0,0,0,0,0,67,53,20,34,0,0,0,0,0,0,0,0,0,0,0,0,213,253,185,90,119,83,31,7,16,17,11,24,0,0,0,0,204,207,144,94,178,168,122,73,89,81,88,86,7,3,11,11,138,122,72,57,89,119,106,52,cougar_face
0,0,0,0,0,0,0,0,18,3,0,0,0,0,2,1,17,29,0,0,0,0,0,0,168,186,116,42,171,171,53,0,75,108,80,12,50,100,85,24,205,182,107,46,165,130,51,15,108,114,80,38,130,161,133,49,125,141,99,84,70,64,43,46,cougar_face
29,22,0,0,0,0,0,0,53,82,52,27,0,0,0,0,0,4,0,0,0,0,0,0,96,213,178,18,26,8,0,0,39,63,65,41,7,14,5,0,77,191,189,41,41,20,11,8,65,127,133,64,54,154,167,50,85,118,146,177,173,126,104,140,cougar_face
151,0,0,0,0,0,0,7,255,255,5,30,0,0,0,0,0,0,0,0,0,0,18,7,157,193,198,199,0,0,0,3,0,5,6,3,26,63,45,15,85,95,112,158,7,13,34,60,9,32,31,29,31,58,51,40,34,36,49,50,43,34,41,164,cougar_face
0,0,0,0,0,0,0,0,105,76,23,3,0,0,0,0,0,0,0,0,0,0,0,0,227,255,211,123,0,0,0,0,0,0,0,0,0,0,0,0,210,154,147,112,157,78,59,26,80,19,12,6,10,0,3,3,255,106,52,47,47,63,57,46,cougar_face
59,0,0,0,0,0,0,0,113,255,6,33,0,0,0,0,0,0,0,0,0,0,0,0,79,130,193,255,0,0,0,0,0,0,0,0,10,9,0,0,46,39,32,111,0,0,0,10,0,0,0,0,19,9,3,6,4,0,0,0,0,0,0,27,cougar_face
2,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,97,52,32,0,0,0,0,43,78,59,33,11,22,0,0,74,93,51,53,0,3,0,9,87,122,76,83,147,135,101,85,0,165,135,111,87,69,66,127,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,cougar_face
5,0,0,0,0,0,0,0,62,185,0,0,0,0,0,0,0,0,0,0,8,0,18,3,80,255,243,188,0,0,0,0,0,5,0,0,30,120,55,21,66,160,91,32,3,3,0,0,13,16,0,0,54,140,58,20,23,44,34,32,6,5,0,3,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,142,109,8,13,46,28,3,35,52,43,29,0,0,0,0,252,232,118,19,157,171,107,30,89,84,45,26,48,3,0,0,234,191,101,53,13,13,5,0,cougar_face
77,11,0,0,0,0,0,0,181,140,71,84,3,23,6,0,0,0,0,0,0,0,0,0,231,255,163,26,113,143,77,0,52,19,0,0,134,83,3,0,144,140,31,9,118,112,38,10,119,53,3,4,160,83,7,4,93,133,69,21,3,3,7,3,cougar_face
0,0,0,0,0,0,0,0,99,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,255,255,152,0,0,0,0,0,0,0,0,26,35,8,6,108,118,21,4,8,0,0,0,0,0,0,0,61,67,4,0,0,38,8,0,0,0,0,0,cougar_face
209,101,0,1,0,0,0,0,111,119,144,255,41,32,58,36,0,0,0,0,0,0,0,0,105,112,164,135,106,114,137,59,0,0,0,0,3,0,0,0,39,11,4,8,50,7,0,0,12,0,0,0,8,0,0,0,47,3,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,170,130,0,20,0,0,0,0,0,0,0,0,0,0,0,0,217,218,120,73,0,0,0,0,0,0,0,0,0,0,0,0,51,52,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,255,219,90,0,0,0,0,25,27,13,0,21,51,35,7,161,255,186,78,22,27,8,0,91,113,62,11,119,184,122,42,39,156,151,129,85,56,28,9,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,221,255,255,255,255,cougar_face
136,0,0,0,0,0,0,3,216,231,0,0,0,0,0,0,0,0,0,0,0,0,45,28,144,166,173,162,0,0,0,0,3,3,0,0,121,109,102,76,112,69,81,131,5,0,3,41,0,9,28,57,134,97,102,103,28,5,13,26,27,55,70,197,cougar_face
29,33,0,0,0,0,0,0,65,85,55,35,0,0,0,0,0,4,0,0,0,0,0,0,100,221,183,18,13,12,3,0,45,64,73,47,0,16,12,3,85,202,196,44,24,26,27,14,75,136,137,68,58,159,176,51,58,70,124,155,142,94,46,43,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,192,84,27,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,235,255,255,255,255,255,242,cougar_face
193,52,0,0,0,0,0,0,252,230,0,98,0,0,0,0,0,0,0,0,0,0,0,0,149,113,91,142,0,0,0,0,0,0,4,0,0,0,0,3,60,31,47,68,22,5,6,0,0,0,8,5,0,0,5,13,43,0,8,12,13,22,11,6,cougar_face
127,0,0,0,0,0,0,0,255,208,0,32,0,0,0,0,0,0,0,0,0,0,0,0,140,208,89,93,6,39,0,0,6,22,0,0,8,3,0,0,43,112,6,32,28,86,0,12,14,49,0,5,15,49,0,0,2,38,122,36,0,0,0,26,cougar_face
0,0,0,0,0,0,0,0,159,153,0,3,0,0,0,0,0,0,0,0,0,0,0,0,239,255,236,185,19,1,0,5,0,3,7,5,0,4,16,21,153,144,117,153,126,41,29,74,16,15,29,31,3,22,33,41,7,79,23,36,29,38,67,106,cougar_face
136,0,0,0,0,0,0,0,255,207,0,21,0,0,0,0,0,0,0,0,0,0,0,0,136,188,78,82,0,1,0,0,0,1,0,0,10,2,0,0,30,72,13,38,28,36,0,13,5,11,0,5,24,14,0,0,0,56,87,9,0,0,0,29,cougar_face
0,0,0,0,0,0,0,0,16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,215,246,117,111,71,28,3,4,14,19,3,0,0,0,0,74,140,179,82,143,151,132,35,6,15,53,26,0,3,3,3,4,3,3,3,32,41,37,34,cougar_face
63,0,0,0,0,0,0,0,255,255,0,3,0,0,0,0,0,0,0,0,0,0,0,0,138,119,80,101,0,0,0,0,0,0,0,0,7,0,0,0,8,8,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,183,141,0,9,0,0,0,0,0,0,0,0,0,0,0,0,209,228,117,66,0,0,0,0,0,0,0,0,0,0,0,0,41,51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,152,117,0,8,0,0,0,0,0,0,0,0,0,0,0,0,224,247,116,57,0,0,0,0,0,0,0,0,0,0,0,0,41,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cougar_face
3,0,0,0,0,0,0,0,193,133,22,53,0,0,0,0,0,0,0,0,0,0,0,0,213,236,186,130,0,3,0,3,0,0,0,0,0,0,0,0,108,64,70,76,25,22,31,42,6,0,0,14,9,0,0,3,53,12,0,3,5,21,44,46,cougar_face
3,0,0,0,0,0,0,0,126,113,0,0,0,0,0,0,0,0,0,0,0,0,3,3,183,209,188,114,71,0,0,0,0,0,0,0,17,17,20,17,159,88,84,76,130,15,3,3,27,0,0,10,50,35,42,55,175,47,33,26,20,27,34,29,cougar_face
22,0,0,0,0,0,0,0,248,133,3,5,0,0,0,0,0,0,0,0,0,0,0,0,255,179,82,70,0,0,0,0,0,0,0,0,4,0,0,0,67,0,3,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,cougar_face
255,7,0,0,0,0,0,7,255,73,3,3,0,0,0,0,0,0,0,0,0,0,37,0,193,117,8,0,0,0,0,0,29,29,0,0,82,51,0,0,163,41,0,0,10,0,0,0,50,23,0,0,125,40,0,0,115,52,19,4,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,61,46,32,31,0,0,0,0,0,0,0,0,0,0,0,0,155,255,211,78,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,71,145,112,0,0,0,0,0,3,0,4,0,90,123,41,0,61,185,139,0,0,0,9,0,86,91,185,0,170,251,177,0,0,41,48,59,129,249,85,cougar_face
255,11,0,0,18,3,0,8,238,58,5,10,0,0,0,0,26,2,17,0,0,0,31,0,145,55,6,0,0,0,3,3,57,46,39,27,93,0,0,0,109,19,4,0,26,6,1,3,95,22,14,13,102,3,0,0,214,93,30,17,13,0,0,7,cougar_face
0,0,26,0,0,0,0,0,142,244,0,3,144,15,0,0,0,0,0,0,0,0,0,0,183,244,234,136,158,96,24,0,0,0,0,0,3,0,0,0,92,34,15,14,112,13,3,0,29,0,0,0,34,2,0,0,115,5,0,0,0,0,0,0,cougar_face
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,219,255,255,255,255,255,217,cougar_face
68,0,0,0,0,0,0,0,255,151,91,47,0,0,0,0,0,0,0,0,0,0,0,0,216,202,174,90,3,0,0,0,0,0,0,0,0,0,0,0,91,13,10,30,0,3,3,15,2,0,0,3,17,0,0,3,62,5,36,31,7,28,0,22,cougar_face
0,0,0,0,0,0,0,0,55,48,15,7,0,11,0,0,0,0,0,0,0,0,0,0,120,225,140,65,105,85,52,13,8,24,64,57,142,243,153,30,40,88,93,72,55,60,61,45,31,25,84,78,56,102,132,74,18,18,22,28,44,37,73,77,cougar_face
0,0,29,0,0,0,0,0,131,209,4,8,161,29,0,0,0,0,0,0,0,0,0,0,170,232,240,155,147,140,101,79,0,0,0,0,0,0,0,3,87,44,48,52,82,57,66,57,0,0,9,25,0,0,17,34,28,6,3,3,0,62,84,0,cougar_face
0,0,0,0,0,0,0,0,12,25,21,29,118,112,0,0,0,0,0,0,0,0,3,0,66,95,100,84,255,255,255,201,0,0,0,0,3,0,0,0,52,39,38,30,147,112,91,67,34,42,50,43,0,3,9,8,146,62,72,85,94,83,80,60,pigeon
0,0,0,0,0,0,0,0,0,0,7,85,122,255,100,72,34,18,0,0,0,0,0,0,3,35,122,111,60,185,255,204,55,104,110,93,0,0,0,4,3,11,18,52,4,15,55,87,7,43,93,127,0,0,25,77,0,0,0,11,28,55,103,104,pigeon
0,72,0,0,0,0,0,0,14,19,189,255,0,3,0,0,0,0,0,0,0,0,0,3,102,255,255,255,2,33,34,16,0,4,27,13,0,3,8,0,13,80,83,50,2,42,59,29,3,61,89,80,3,26,31,26,0,0,63,95,127,93,95,104,pigeon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,148,16,3,6,13,3,0,29,90,91,44,3,11,15,3,35,131,49,0,94,139,95,5,100,204,151,24,6,31,23,0,43,143,205,197,152,61,7,0,pigeon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,87,12,3,0,0,0,0,45,75,56,2,3,25,21,0,68,139,120,34,8,26,21,0,137,255,255,62,49,152,157,34,91,152,126,17,33,48,26,0,55,175,255,255,255,210,46,9,pigeon
22,116,0,0,0,0,0,0,37,26,255,255,30,26,0,0,0,0,0,0,0,0,0,0,132,195,124,39,30,13,7,0,0,0,0,0,0,0,0,0,85,157,103,27,20,26,18,0,0,0,0,0,0,4,0,0,0,3,3,5,5,5,0,0,pigeon
133,0,0,0,0,0,0,0,153,255,0,20,0,0,0,0,0,0,0,0,0,0,0,0,108,145,183,202,0,0,0,0,0,0,0,0,0,0,29,33,5,44,87,145,0,3,0,34,0,0,0,33,0,0,8,28,0,0,0,3,3,5,15,142,pigeon
3,0,0,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,81,95,101,0,4,0,0,0,5,9,0,0,108,54,18,12,126,125,147,3,37,18,52,0,30,52,52,3,191,164,146,0,0,109,73,41,43,60,255,pigeon
0,0,0,0,61,0,0,0,0,3,0,0,0,0,0,0,106,192,0,0,0,0,0,0,29,39,142,136,23,30,52,69,100,118,145,129,0,0,0,0,59,57,123,121,57,52,109,128,59,44,98,110,5,1,1,3,43,34,32,26,26,85,63,103,pigeon
0,0,0,0,0,113,0,0,12,21,0,0,0,0,0,0,0,0,132,63,0,0,0,5,14,37,37,88,0,18,29,48,85,95,90,110,9,3,3,58,6,46,26,132,46,107,117,120,64,113,112,167,21,47,22,102,42,160,214,192,150,132,139,255,pigeon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,165,80,137,0,0,0,0,23,8,0,0,3,6,10,0,116,196,229,91,0,0,0,0,118,93,18,0,55,78,40,5,136,173,139,78,77,48,3,3,122,187,184,124,65,26,0,0,pigeon
0,0,0,0,0,0,0,0,7,7,23,32,86,87,20,5,0,0,0,0,0,0,0,0,9,54,113,204,16,130,155,41,149,134,76,34,41,32,34,39,16,30,46,141,40,38,14,10,134,113,70,24,97,87,78,79,29,43,15,22,16,7,7,0,pigeon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,3,3,3,3,19,58,89,109,19,39,53,47,7,10,13,6,9,7,12,8,255,132,147,145,142,138,137,121,pigeon
0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,126,147,136,167,0,4,2,3,1,3,4,0,10,9,5,8,137,254,255,250,12,44,59,45,23,32,40,29,37,52,35,36,17,148,139,132,131,141,145,167,pigeon
0,0,0,0,0,0,0,0,22,65,0,0,0,0,0,0,0,0,0,0,0,0,27,22,66,171,255,255,0,3,3,0,58,54,53,25,154,138,138,115,43,42,91,192,3,3,0,0,43,32,48,37,138,105,124,130,0,4,0,3,3,3,7,15,pigeon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,145,61,10,64,60,22,11,74,125,112,93,9,16,27,30,73,99,69,81,69,63,45,98,166,163,141,152,62,63,64,71,112,89,76,91,106,97,84,173,pigeon
